"","stim_sex","picID","correct","emotion","race","stimNum","rt","response","partno","sub_sex","acc"
"2046","Male","SadMaleWhite2","4","Sad","White","12","1474","4",201,1,1
"2171","Male","NeutralMaleWhite3","7","Neutral","White","34","1608","2",201,1,0
"2248","Male","NeutralMaleWhite2","7","Neutral","White","33","10486","2",201,1,0
"2346","Male","HappyMaleWhite3","3","Happy","White","10","1606","3",201,1,1
"2446","Male","HappyMaleWhite","3","Happy","White","1","1330","3",201,1,1
"2546","Female","SadFemaleWhite","4","Sad","White","2","2075","4",201,1,1
"2646","Female","SurpriseFemaleWhite2","6","Surprise","White","27","2127","6",201,1,1
"2795","Male","DisgustMaleWhite3","5","Disgust","White","15","1976","5",201,1,1
"2895","Male","SurpriseMaleWhite","6","Surprise","White","21","2375","6",201,1,1
"2995","Female","DisgustFemaleWhite2","5","Disgust","White","26","1833","4",201,1,0
"3095","Female","AngryFemaleWhite2","2","Angry","White","24","2250","2",201,1,1
"31114","Male","AngryMaleWhite","2","Angry","White","3","1637","2",201,1,1
"3295","Male","FearMaleWhite","1","Fear","White","14","1292","1",201,1,1
"3395","Male","DisgustMaleWhite6","5","Disgust","White","17","1806","3",201,1,0
"3495","Male","DisgustMaleWhite5","5","Disgust","White","16","1683","5",201,1,1
"3595","Male","NeutralMaleWhite","7","Neutral","White","30","1689","4",201,1,0
"2172","Male","HappyMaleWhite3","3","Happy","White","10","1300","3",203,1,1
"3207","Male","NeutralMaleWhite2","7","Neutral","White","33","2207","2",203,1,0
"4174","Female","HappyFemaleWhite","3","Happy","White","7","781","3",203,1,1
"5174","Male","FearMaleWhite","1","Fear","White","14","3309","6",203,1,0
"647","Male","AngryMaleWhite2","2","Angry","White","31","8631","1",203,1,0
"747","Female","AngryFemaleWhite","2","Angry","White","6","1930","5",203,1,0
"847","Female","SadFemaleWhite2","4","Sad","White","4","1876","4",203,1,1
"947","Male","DisgustMaleWhite5","5","Disgust","White","16","1726","5",203,1,1
"1047","Female","FearFemaleWhite2","1","Fear","White","23","1295","7",203,1,0
"1147","Female","FearFemaleWhite","1","Fear","White","13","7238","6",203,1,0
"1247","Male","SurpriseMaleWhite","6","Surprise","White","21","1364","6",203,1,1
"1347","Female","HappyFemaleWhite3","3","Happy","White","28","2073","3",203,1,1
"1447","Female","DisgustFemaleWhite3","5","Disgust","White","29","2101","5",203,1,1
"1547","Female","NeutralFemaleWhite2","7","Neutral","White","19","1168","7",203,1,1
"1647","Female","NeutralFemaleWhite","7","Neutral","White","18","272","7",203,1,1
"1747","Female","HappyFemaleWhite2","3","Happy","white","8","471","3",203,1,1
"1847","Female","SadFemaleWhite","4","Sad","White","2","1784","4",203,1,1
"1947","Female","DisgustFemaleWhite","5","Disgust","White","25","1992","5",203,1,1
"2047","Male","NeutralMaleWhite","7","Neutral","White","30","1566","7",203,1,1
"2173","Female","SurpriseFemaleWhite2","6","Surprise","White","27","1430","6",203,1,1
"2249","Male","DisgustMaleWhite6","5","Disgust","White","17","1498","3",203,1,0
"2347","Male","FearMaleWhite2","1","Fear","White","32","509","1",203,1,1
"2447","Male","NeutralMaleWhite3","7","Neutral","White","34","408","7",203,1,1
"2547","Male","SadMaleWhite2","4","Sad","White","12","2153","4",203,1,1
"2647","Male","SurpriseMaleWhite2","6","Surprise","White","22","1374","6",203,1,1
"2796","Male","DisgustMaleWhite3","5","Disgust","White","15","514","2",203,1,0
"2896","Male","HappyMaleWhite2","3","Happy","White","9","1796","3",203,1,1
"2996","Female","DisgustFemaleWhite2","5","Disgust","White","26","1065","5",203,1,1
"3096","Male","SadMaleWhite","4","Sad","White","11","2607","4",203,1,1
"31115","Female","SurpriseFemaleWhite","6","Surprise","White","5","1919","7",203,1,0
"3296","Male","HappyMaleWhite","3","Happy","White","1","996","3",203,1,1
"3396","Male","AngryMaleWhite","2","Angry","White","3","1371","2",203,1,1
"3496","Female","NeutralFemaleWhite3","7","Neutral","White","20","2532","7",203,1,1
"3596","Female","AngryFemaleWhite2","2","Angry","White","24","1260","2",203,1,1
"2797","Male","SadMaleWhite","4","Sad","White","11","2154","4",204,0,1
"2897","Male","AngryMaleWhite","2","Angry","White","3","1324","2",204,0,1
"2997","Male","SadMaleWhite2","4","Sad","White","12","3397","4",204,0,1
"3097","Male","NeutralMaleWhite","7","Neutral","White","30","2076","7",204,0,1
"31116","Male","DisgustMaleWhite3","5","Disgust","White","15","1445","5",204,0,1
"3297","Female","HappyFemaleWhite3","3","Happy","White","28","2493","3",204,0,1
"3397","Male","FearMaleWhite","1","Fear","White","14","1872","1",204,0,1
"3497","Male","HappyMaleWhite2","3","Happy","White","9","2106","7",204,0,0
"3597","Male","NeutralMaleWhite2","7","Neutral","White","33","3465","7",204,0,1
"3650","Female","SurpriseFemaleWhite2","6","Surprise","White","27","2338","6",204,0,1
"3749","Female","SurpriseFemaleWhite","6","Surprise","White","5","1215","7",204,0,0
"3849","Male","DisgustMaleWhite5","5","Disgust","White","16","1418","5",204,0,1
"3949","Female","FearFemaleWhite","1","Fear","White","13","1830","1",204,0,1
"4049","Male","AngryMaleWhite2","2","Angry","White","31","1344","2",204,0,1
"4175","Male","DisgustMaleWhite6","5","Disgust","White","17","2441","3",204,0,0
"4251","Female","DisgustFemaleWhite","5","Disgust","White","25","1311","4",204,0,0
"4349","Female","AngryFemaleWhite2","2","Angry","White","24","1306","7",204,0,0
"4449","Male","FearMaleWhite2","1","Fear","White","32","1247","1",204,0,1
"4549","Female","DisgustFemaleWhite3","5","Disgust","White","29","3723","1",204,0,0
"4649","Male","HappyMaleWhite3","3","Happy","White","10","1380","3",204,0,1
"4749","Female","DisgustFemaleWhite2","5","Disgust","White","26","1756","5",204,0,1
"4849","Male","SurpriseMaleWhite","6","Surprise","White","21","2202","6",204,0,1
"4949","Male","HappyMaleWhite","3","Happy","White","1","1329","3",204,0,1
"5049","Female","NeutralFemaleWhite3","7","Neutral","White","20","2586","4",204,0,0
"5175","Female","SadFemaleWhite2","4","Sad","White","4","2005","4",204,0,1
"5251","Female","HappyFemaleWhite","3","Happy","White","7","4046","3",204,0,1
"5349","Male","SurpriseMaleWhite2","6","Surprise","White","22","2215","6",204,0,1
"5449","Female","NeutralFemaleWhite","7","Neutral","White","18","2630","7",204,0,1
"5549","Female","FearFemaleWhite2","1","Fear","White","23","3290","1",204,0,1
"5649","Female","SadFemaleWhite","4","Sad","White","2","3562","4",204,0,1
"5749","Female","HappyFemaleWhite2","3","Happy","white","8","3514","3",204,0,1
"5849","Female","AngryFemaleWhite","2","Angry","White","6","2067","2",204,0,1
"5949","Female","NeutralFemaleWhite2","7","Neutral","White","19","1852","7",204,0,1
"6049","Male","NeutralMaleWhite3","7","Neutral","White","34","943","7",204,0,1
"2174","Male","NeutralMaleWhite","7","Neutral","White","30","3404","7",205,1,1
"3208","Female","DisgustFemaleWhite3","5","Disgust","White","29","9470","5",205,1,1
"4176","Male","HappyMaleWhite2","3","Happy","White","9","4200","7",205,1,0
"5176","Female","NeutralFemaleWhite2","7","Neutral","White","19","2439","5",205,1,0
"648","Male","DisgustMaleWhite3","5","Disgust","White","15","1719","5",205,1,1
"748","Male","SadMaleWhite2","4","Sad","White","12","1535","7",205,1,0
"848","Male","HappyMaleWhite","3","Happy","White","1","1125","3",205,1,1
"948","Female","SurpriseFemaleWhite","6","Surprise","White","5","780","7",205,1,0
"1048","Female","HappyFemaleWhite2","3","Happy","white","8","6008","6",205,1,0
"1148","Female","SadFemaleWhite","4","Sad","White","2","1316","5",205,1,0
"1248","Female","HappyFemaleWhite3","3","Happy","White","28","1228","3",205,1,1
"1348","Female","SadFemaleWhite2","4","Sad","White","4","5421","5",205,1,0
"1448","Male","AngryMaleWhite2","2","Angry","White","31","376","5",205,1,0
"1548","Male","NeutralMaleWhite3","7","Neutral","White","34","587","7",205,1,1
"1648","Female","DisgustFemaleWhite","5","Disgust","White","25","279","5",205,1,1
"1748","Female","NeutralFemaleWhite3","7","Neutral","White","20","287","7",205,1,1
"1848","Female","DisgustFemaleWhite2","5","Disgust","White","26","177","5",205,1,1
"1948","Female","HappyFemaleWhite","3","Happy","White","7","1558","6",205,1,0
"2048","Male","FearMaleWhite2","1","Fear","White","32","160","6",205,1,0
"2175","Female","FearFemaleWhite","1","Fear","White","13","412","3",205,1,0
"2250","Female","NeutralFemaleWhite","7","Neutral","White","18","442","7",205,1,1
"2348","Male","SurpriseMaleWhite","6","Surprise","White","21","832","5",205,1,0
"2448","Female","AngryFemaleWhite2","2","Angry","White","24","12","7",205,1,0
"2548","Male","NeutralMaleWhite2","7","Neutral","White","33","35","7",205,1,1
"2648","Female","FearFemaleWhite2","1","Fear","White","23","1611","7",205,1,0
"2798","Male","HappyMaleWhite3","3","Happy","White","10","385","3",205,1,1
"2898","Male","FearMaleWhite","1","Fear","White","14","385","3",205,1,0
"2998","Male","AngryMaleWhite","2","Angry","White","3","14","5",205,1,0
"3098","Male","DisgustMaleWhite5","5","Disgust","White","16","79","7",205,1,0
"31117","Male","SadMaleWhite","4","Sad","White","11","587","5",205,1,0
"3298","Female","SurpriseFemaleWhite2","6","Surprise","White","27","109","7",205,1,0
"3398","Female","AngryFemaleWhite","2","Angry","White","6","279","7",205,1,0
"3498","Male","DisgustMaleWhite6","5","Disgust","White","17","145","5",205,1,1
"3598","Male","SurpriseMaleWhite2","6","Surprise","White","22","67","3",205,1,0
"2799","Female","AngryFemaleWhite","2","Angry","White","6","2232","2",206,1,1
"2899","Male","AngryMaleWhite","2","Angry","White","3","4255","7",206,1,0
"2999","Female","FearFemaleWhite","1","Fear","White","13","1664","1",206,1,1
"3099","Female","DisgustFemaleWhite2","5","Disgust","White","26","1574","5",206,1,1
"31118","Female","DisgustFemaleWhite3","5","Disgust","White","29","6137","7",206,1,0
"3299","Female","AngryFemaleWhite2","2","Angry","White","24","1489","3",206,1,0
"3399","Male","HappyMaleWhite2","3","Happy","White","9","1685","3",206,1,1
"3499","Female","NeutralFemaleWhite","7","Neutral","White","18","3147","2",206,1,0
"3599","Female","NeutralFemaleWhite3","7","Neutral","White","20","6212","7",206,1,1
"3651","Female","NeutralFemaleWhite2","7","Neutral","White","19","1300","2",206,1,0
"3750","Female","HappyFemaleWhite3","3","Happy","White","28","1330","3",206,1,1
"3850","Male","SadMaleWhite2","4","Sad","White","12","1532","4",206,1,1
"3950","Female","SadFemaleWhite2","4","Sad","White","4","1158","4",206,1,1
"4050","Female","DisgustFemaleWhite","5","Disgust","White","25","1483","3",206,1,0
"4177","Female","FearFemaleWhite2","1","Fear","White","23","1714","6",206,1,0
"4252","Male","DisgustMaleWhite6","5","Disgust","White","17","1290","5",206,1,1
"4350","Male","HappyMaleWhite3","3","Happy","White","10","1875","3",206,1,1
"4450","Male","NeutralMaleWhite2","7","Neutral","White","33","360","7",206,1,1
"4550","Male","SadMaleWhite","4","Sad","White","11","1299","4",206,1,1
"4650","Male","AngryMaleWhite2","2","Angry","White","31","2053","6",206,1,0
"4750","Female","HappyFemaleWhite","3","Happy","White","7","1614","3",206,1,1
"4850","Male","FearMaleWhite","1","Fear","White","14","568","1",206,1,1
"4950","Female","SurpriseFemaleWhite","6","Surprise","White","5","625","7",206,1,0
"5050","Male","HappyMaleWhite","3","Happy","White","1","2245","3",206,1,1
"5177","Male","NeutralMaleWhite","7","Neutral","White","30","293","7",206,1,1
"5252","Male","DisgustMaleWhite3","5","Disgust","White","15","2297","5",206,1,1
"5350","Male","SurpriseMaleWhite2","6","Surprise","White","22","973","6",206,1,1
"5450","Female","SurpriseFemaleWhite2","6","Surprise","White","27","900","6",206,1,1
"5550","Male","DisgustMaleWhite5","5","Disgust","White","16","753","5",206,1,1
"5650","Female","SadFemaleWhite","4","Sad","White","2","1834","4",206,1,1
"5750","Male","SurpriseMaleWhite","6","Surprise","White","21","1262","1",206,1,0
"5850","Male","FearMaleWhite2","1","Fear","White","32","484","1",206,1,1
"5950","Male","NeutralMaleWhite3","7","Neutral","White","34","1578","4",206,1,0
"6050","Female","HappyFemaleWhite2","3","Happy","white","8","6223","3",206,1,1
"2176","Female","AngryFemaleWhite","2","Angry","White","6","5558","5",207,0,0
"3209","Male","NeutralMaleWhite3","7","Neutral","White","34","2646","7",207,0,1
"4178","Female","SurpriseFemaleWhite2","6","Surprise","White","27","6998","6",207,0,1
"5178","Female","NeutralFemaleWhite3","7","Neutral","White","20","1029","7",207,0,1
"649","Female","FearFemaleWhite","1","Fear","White","13","11820","5",207,0,0
"749","Female","SadFemaleWhite","4","Sad","White","2","2054","4",207,0,1
"849","Male","SurpriseMaleWhite","6","Surprise","White","21","11725","1",207,0,0
"949","Female","HappyFemaleWhite3","3","Happy","White","28","1695","3",207,0,1
"1049","Female","FearFemaleWhite2","1","Fear","White","23","1451","7",207,0,0
"1149","Female","HappyFemaleWhite","3","Happy","White","7","3205","3",207,0,1
"1249","Male","SadMaleWhite","4","Sad","White","11","1645","4",207,0,1
"1349","Female","SurpriseFemaleWhite","6","Surprise","White","5","1824","7",207,0,0
"1449","Female","NeutralFemaleWhite2","7","Neutral","White","19","4037","7",207,0,1
"1549","Male","NeutralMaleWhite","7","Neutral","White","30","1343","7",207,0,1
"1649","Male","AngryMaleWhite2","2","Angry","White","31","1478","2",207,0,1
"1749","Male","NeutralMaleWhite2","7","Neutral","White","33","2620","7",207,0,1
"1849","Female","AngryFemaleWhite2","2","Angry","White","24","13933","2",207,0,1
"1949","Female","NeutralFemaleWhite","7","Neutral","White","18","2776","7",207,0,1
"2049","Male","FearMaleWhite2","1","Fear","White","32","1460","1",207,0,1
"2177","Female","HappyFemaleWhite2","3","Happy","white","8","1683","3",207,0,1
"2251","Male","AngryMaleWhite","2","Angry","White","3","1533","2",207,0,1
"2349","Male","DisgustMaleWhite6","5","Disgust","White","17","5649","5",207,0,1
"2449","Female","DisgustFemaleWhite3","5","Disgust","White","29","1404","1",207,0,0
"2549","Male","HappyMaleWhite3","3","Happy","White","10","2059","3",207,0,1
"2649","Male","DisgustMaleWhite5","5","Disgust","White","16","1447","3",207,0,0
"27100","Female","DisgustFemaleWhite2","5","Disgust","White","26","3218","5",207,0,1
"28100","Female","SadFemaleWhite2","4","Sad","White","4","2132","4",207,0,1
"29100","Male","DisgustMaleWhite3","5","Disgust","White","15","2429","5",207,0,1
"30100","Female","DisgustFemaleWhite","5","Disgust","White","25","1245","4",207,0,0
"31119","Male","FearMaleWhite","1","Fear","White","14","1638","1",207,0,1
"32100","Male","HappyMaleWhite","3","Happy","White","1","1207","3",207,0,1
"33100","Male","SurpriseMaleWhite2","6","Surprise","White","22","2181","6",207,0,1
"34100","Male","HappyMaleWhite2","3","Happy","White","9","3908","3",207,0,1
"35100","Male","SadMaleWhite2","4","Sad","White","12","1310","4",207,0,1
"27101","Female","SadFemaleWhite","4","Sad","White","2","2358","4",208,1,1
"28101","Female","SurpriseFemaleWhite2","6","Surprise","White","27","2644","3",208,1,0
"29101","Male","HappyMaleWhite","3","Happy","White","1","4513","3",208,1,1
"30101","Male","FearMaleWhite2","1","Fear","White","32","2353","6",208,1,0
"31120","Male","AngryMaleWhite2","2","Angry","White","31","1971","2",208,1,1
"32101","Female","FearFemaleWhite2","1","Fear","White","23","2384","7",208,1,0
"33101","Male","FearMaleWhite","1","Fear","White","14","3753","1",208,1,1
"34101","Female","NeutralFemaleWhite3","7","Neutral","White","20","3339","5",208,1,0
"35101","Female","NeutralFemaleWhite2","7","Neutral","White","19","2051","7",208,1,1
"3652","Male","SadMaleWhite2","4","Sad","White","12","6648","5",208,1,0
"3751","Male","NeutralMaleWhite2","7","Neutral","White","33","4523","2",208,1,0
"3851","Male","SurpriseMaleWhite","6","Surprise","White","21","2668","6",208,1,1
"3951","Male","SurpriseMaleWhite2","6","Surprise","White","22","10439","6",208,1,1
"4051","Male","HappyMaleWhite2","3","Happy","White","9","1264","7",208,1,0
"4179","Female","SurpriseFemaleWhite","6","Surprise","White","5","7707","7",208,1,0
"4253","Female","AngryFemaleWhite","2","Angry","White","6","1594","2",208,1,1
"4351","Female","DisgustFemaleWhite2","5","Disgust","White","26","914","1",208,1,0
"4451","Female","HappyFemaleWhite3","3","Happy","White","28","1543","3",208,1,1
"4551","Male","SadMaleWhite","4","Sad","White","11","1717","5",208,1,0
"4651","Male","NeutralMaleWhite3","7","Neutral","White","34","1221","2",208,1,0
"4751","Male","DisgustMaleWhite3","5","Disgust","White","15","4473","3",208,1,0
"4851","Female","HappyFemaleWhite","3","Happy","White","7","833","3",208,1,1
"4951","Male","DisgustMaleWhite5","5","Disgust","White","16","1725","5",208,1,1
"5051","Male","HappyMaleWhite3","3","Happy","White","10","2815","7",208,1,0
"5179","Female","AngryFemaleWhite2","2","Angry","White","24","3672","2",208,1,1
"5253","Male","NeutralMaleWhite","7","Neutral","White","30","2395","4",208,1,0
"5351","Male","AngryMaleWhite","2","Angry","White","3","1529","2",208,1,1
"5451","Female","DisgustFemaleWhite3","5","Disgust","White","29","1550","1",208,1,0
"5551","Female","HappyFemaleWhite2","3","Happy","white","8","1308","3",208,1,1
"5651","Female","SadFemaleWhite2","4","Sad","White","4","1292","4",208,1,1
"5751","Female","FearFemaleWhite","1","Fear","White","13","2768","6",208,1,0
